date,title,energy
2026/1/23,[情報] 115年01月23日 三大法人買賣金額統計表,85
2026/1/23,Re: [新聞] 散戶全進場！記憶體最好賺已過…郭哲榮,19
2026/1/23,[新聞] 期交所：今年交易量拚逾4億口　研擬國定,56
2026/1/23,[新聞] Ubisoft大改革！一口氣取消6款遊戲、新設,80
2026/1/23,[標的] 台灣是不是就該買2330台積電,33
2026/1/23,[新聞] 英特爾崩潰！陳立武自爆認良率遠未達標,99
2026/1/23,[請益] 各位跌倒多少會補一張攤平？,39
2026/1/23,[情報] 115年01月23日信用交易統計,30
2026/1/23,[新聞] 「關稅談判更確立台灣主權地位！」謝金河,20
2026/1/23,[標的] NEM黃金戰士空,43
2026/1/23,[情報] 7750 新代 12月營收,4
2026/1/23,[新聞] 黃仁勳抵達中國！首站前往輝達上海辦公室,8
2026/1/23,[情報] 0123 上市投信買賣超排行,26
2026/1/23,Re: [標的] SNDK閃迪哥空,9
2026/1/23,[新聞] 越南全民集體炒股？00885猛飆逾60% 他：,28
2026/1/23,[新聞] 盧特尼克話說太滿？ 中經院院長連賢明提,26
2026/1/23,Re: [新聞] 賴總統：推動「綠電極大化」雲豹能源強鎖,0
2026/1/23,Re: [標的] 群聯 8299 To the moon 多,19
2026/1/23,[標的] 2528 皇普 多,12
2026/1/23,[情報] 0123 上市外資買賣超排行,99
2026/1/23,[標的] 資產配置應該根據國家還是產業？,13
2026/1/23,Re: [請益] 使用股票質押的錢來繳部分房屋款,13
2026/1/23,[新聞] 藥華藥 P1101獲選NCCN ET治療選項,23
2026/1/23,Re: [請益] 日本怎麼了？GDP 30年來都沒漲,19
2026/1/23,[新聞] 亞馬遜歷來最大規模裁員　傳再砍1.5萬人,43
2026/1/23,Re: [心得] 力積電又讓我身心俱疲了 噢,34
2026/1/23,Re: [新聞] 史上最大量縮潮 2025十大建商總銷「蒸發,13
2026/1/23,[新聞] 美光在台灣買廠！外媒曝記憶體市場沒說出,27
2026/1/23,[新聞] 賴總統：推動「綠電極大化」雲豹能源強鎖,53
2026/1/23,[新聞] 史上最大量縮潮 2025十大建商總銷「蒸發,48
2026/1/23,[標的] 功率半導體多,34
2026/1/23,[閒聊] 2026/01/23 盤後閒聊,66
2026/1/23,[新聞] 馬桶製造商Toto在AI熱潮中股價意外飆升,69
2026/1/23,[情報] 2945三商家購 決議收購OK超商100%股權,33
2026/1/23,[新聞] 空軍慘賠30億美元！SanDisk軋空風險升至,26
2026/1/23,[新聞] 散戶全進場！記憶體最好賺已過…郭哲榮,78
2026/1/23,[新聞] 中國即將放行H200晶片 告知阿里巴巴、騰,56
2026/1/23,[新聞] AMZN下周將宣布數千個職位的裁員,32
2026/1/23,"[情報] 2545 皇翔 買台積電200張均價:1,752.94元",21
2026/1/23,[新聞] 拉尾盤、盤前試搓撤單 炒股獲暴利　股市,98
2026/1/23,Re: [新聞] 拉尾盤、盤前試搓撤單 炒股獲暴利　股市,14
2026/1/23,Re: [標的] 買富邦日本正二可以嗎?,7
2026/1/23,[閒聊] 2026/01/23 盤中閒聊,99
2026/1/23,[心得] 封測廠工程師 2021–2025 年報（All in N,53
2026/1/23,[新聞] 玉山金股利去年從南港改飛香港！股東：期,31
2026/1/23,[新聞] 焦點股》英業達：盤中飆破50元 衝近1年新,18
2026/1/23,[標的] tw.1536 和大 好多好大,5
2026/1/23,Re: [心得] 黃金的價格評估,3
2026/1/23,[情報] 特斯拉 Robotaxi開始移除安全員,30
2026/1/23,[請益] 美國一直降息  美債利率為何還這麼高？,57
2026/1/23,[新聞] 雲豹能源小金雞台普威能源 喜獲 48MW 光,14
2026/1/23,[新聞] 川普對格陵蘭身段放軟！王鴻薇曝關鍵：,0
2026/1/23,[情報] 0123 上市櫃外資投信買超金額排行,3
2026/1/23,[新聞] 雲豹小金雞 天能綠電獲准上櫃,8
2026/1/23,[新聞] 無人機聯盟 推動美國拓銷 加速與國際標,12
2026/1/23,[新聞] 台美半導體結盟新里程碑 英特爾、聯電傳,48
2026/1/23,[情報] 2323 中環 買鴻海，賣群聯(賺)、順達(賠),23
2026/1/23,[新聞] 〈財報〉英特爾財測保守 盤後重挫逾9%,35
2026/1/23,[情報] 0123 上市櫃股票週轉率排行,0
2026/1/23,[新聞] 台灣虎航年終獎金拍板 平均10.6個月、202,85
2026/1/23,[標的] 配息型低股價的選擇,28
2026/1/23,[標的] 2344華邦電8zz停損多,52
2026/1/23,[新聞] 威剛去年稅前淨利首破百億，稅前EPS逾31,27
2026/1/23,[心得] 關於用AI做股票,32
2026/1/23,Re: [標的] 美股 (POOL)Pool Corp 跟著老巴游泳多,19
2026/1/23,[新聞] 記憶體力成科利多　經濟部證實了,19
2026/1/23,[請益] 用Gemini詢問股票,99
2026/1/23,Re: [請益] AI資料中心要怎麼回本？,39
2026/1/23,[情報] 3491 昇達科 股價變動大 12月自結 1.24,47
2026/1/23,[情報] 3260威剛 公告114年12月份合併自結損益,47
2026/1/23,[新聞] 美方稱對中達良好「平衡」 川普宣布4月訪,17
2026/1/23,[新聞] 昕力資引進大咖私募 股價觸及熔斷,8
2026/1/23,[標的] 台達電2308 聯發科2454 請益,25
2026/1/23,[新聞] 正達結盟美國軍工獨角獸,9
2026/1/24,[新聞] 美中科技戰進化版！大疆啟動「白牌」戰,8
2026/1/24,[新聞] 蔡明興：估今年經濟成長率4%以上　台股,28
2026/1/24,[新聞] 遠超外資140元目標價！這「記憶體指標大,57
2026/1/24,[請益]  關於信貸買股票.老婆破口大罵,98
2026/1/24,[公告] 水桶是免費的,9
2026/1/24,[情報] 2601 益航 公告本公司總經理異動,3
2026/1/24,[新聞] 超親民！黃仁勳逛上海陸家嘴菜市場　晚間,23
2026/1/24,[標的] 00917.TW 中信特選金融 討論,17
2026/1/24,Re: [標的] 航海王集結 - 油輪王新興 (2605),14
2026/1/24,[新聞] 高市府祭殺手鐧解「土方之亂」 高雄建商,78
2026/1/24,Re: [標的] 2454 聯發科天有異象委屈多,22
2026/1/24,Re: [標的]  1623 大東電 重電多,0
2026/1/24,[新聞] 85.91%高票過關！玉山金拍板併三商壽「,25
2026/1/24,Re: [請益]  關於信貸買股票.老婆破口大罵,13
2026/1/24,[新聞] 白銀破每盎司100美元！寫下歷史新高,99
2026/1/24,[新聞] 京東方製程翻車 蘋果轉單三星,50
2026/1/24,[標的] NVDA的股票還可以放幾年？,64
2026/1/24,[新聞] 產能治理有成！穩增長遇上「反內卷」中,9
2026/1/24,[請益] 投資部位變大 如何克服心理門檻?,67
2026/1/24,Re: [心得] 力積電又讓我身心俱疲了 噢,12
2026/1/24,[新聞] 英特爾暴跌17% 翻身期待被現實打醒,93
2026/1/24,Re: [請益] 投資部位變大 如何克服心理門檻?,19
2026/1/24,[請益] 主動式etf該一直放著嗎？,48
2026/1/24,[情報] 康霈* 新藥CBL-514注射劑合併tirze,5
2026/1/24,Re: [新聞] 白銀破每盎司100美元！寫下歷史新高,9
2026/1/24,[標的] 航海王集結 - 油輪王新興 (2605),21
2026/1/24,Re: [新聞] 英特爾暴跌17% 翻身期待被現實打醒,99
2026/1/24,[標的] 6770 力積電 硬撐盤,99
2026/1/24,[新聞]快訊／川普：若加拿大與中國達成協議，100%,99
2026/1/24,Re: [標的] NVDA的股票還可以放幾年？,51
2026/1/24,Re: [請益] 用Gemini詢問股票,33
2026/1/25,[新聞]記憶體還會漲？傳三星Q1將NAND價上調100%,15
2026/1/25,[新聞] 川普威脅吃100％關稅　加拿大總理籲國人,99
2026/1/25,Re: [心得] 鈾價/鈾供需量對4U之研究,99
2026/1/25,[新聞] 記憶體掀跟風漲價潮！三星調漲100％,40
2026/1/25,[新聞] DRAM is over？郭哲榮示警「最甜一段已經,68
2026/1/25,[標的] 2633台灣高鐵 空,10
2026/1/25,[新聞] 與黃仁勳唱反調！谷歌DeepMind執行長：AI,65
2026/1/25,Re: [請益] 美國政府又要關門怎麼應對？,10
2026/1/25,[新聞] 歐盟鐵腕去紅鏈擴及關鍵產業 網通台廠迎,6
2026/1/25,Re: [標的] USAR 美國稀土礦開採 多,6
2026/1/25,[新聞] 無人機外銷狂飆21倍！這3國吃下9成 鄭麗,5
2026/1/25,Re: [新聞] 川普威脅吃100％關稅　加拿大總理籲國人,49
2026/1/25,Re: [標的] 力積電 6770 硬撐盤,40
2026/1/25,[請益] 美國政府又要關門怎麼應對？,99
2026/1/25,Re: [請益]  關於信貸買股票.老婆破口大罵,7
2026/1/25,Re: [請益] 房貸與股票的取捨,10
2026/1/25,[請益] 房貸與股票的取捨,21
2026/1/25,[標的] 2489 瑞軒,15
2026/1/25,[標的] 2633 台灣高鐵 多,99
2026/1/25,[請益] 請教資金輪動 抓題材的方法,19
2026/1/25,[請益] 目前適合的避險資產到底該如何選擇,51
2026/1/25,[新聞] 星宇航空台中飛神戶重落地　民航局：組員,55
2026/1/25,[標的] 6271 同欣電 多,11
2026/1/25,[新聞] 推動陸客來台?中國公布新版台灣旅遊範本,45
2026/1/25,[情報] 贈書 (已贈出),6
2026/1/25,[請益] 用個股期貨交易日賺1萬可行嗎,72
2026/1/25,Re: [請益] 用個股期貨交易日賺1萬可行嗎,10
2026/1/25,Re: [新聞]記憶體還會漲？傳三星Q1將NAND價上調100%,3
2026/1/25,Re: [標的] 1605華新 焦師父綠電吹牛空m,0
2026/1/26,[標的] 台指期 紅色 有角 六倍多,67
2026/1/26,"[新聞] 黃金飆升至 5,000/oz 以上的歷史新高",60
2026/1/26,[情報] 6285 啟碁 達注意標準 12月自結 0.85,21
2026/1/26,[情報] 115年01月26日 三大法人買賣金額統計表,99
2026/1/26,[情報] 0126 上市外資買賣超排行,99
2026/1/26,[新聞] 台股再漲就危險了？正乖離逼近3個標準差　阮慕驊預言「0.3%,99
2026/1/26,[情報] 0126 上市櫃外資投信買超金額排行,1
2026/1/26,[新聞] 南電1/27起列入處置股票 聯發科等35檔列,63
2026/1/26,Re: [新聞] 昕力資引進大咖私募 股價觸及熔斷,18
2026/1/26,Re: [新聞] 小資族買不起台積電…黃珊珊籲台股交,99
2026/1/26,Re: [請益] 卜蜂現金流量表的疑問?,4
2026/1/26,[標的] 6750 泰創  強勢多,3
2026/1/26,[新聞] 豪砸206億元拚轉型！南亞搶攻半導體管材,13
2026/1/26,[新聞] 美航母林肯號抵中東、距離可直接打擊伊朗,21
2026/1/26,Re: [請益] 用Gemini詢問股票,4
2026/1/26,[新聞] 巴菲特也嘆賣太早！在白銀5美元大舉進場,25
2026/1/26,[請益] 正二資產適用4%退休法則嗎？,24
2026/1/26,[標的] 3044 健鼎  雙刀流委屈多,13
2026/1/26,[請益] 用理財型房貸投資0050,94
2026/1/26,"Re: [新聞] 黃金飆升至 5,000/oz 以上的歷史新高",0
2026/1/26,[新聞] 小資族買不起台積電…黃珊珊籲台股交易千,99
2026/1/26,Re: [心得] 鈾價/鈾供需量對4U之研究,14
2026/1/26,Re: [新聞] 記憶體股 外資鬧內訌 花旗喊賣南亞科,18
2026/1/26,[請益] 卜蜂現金流量表的疑問?,9
2026/1/26,[標的] VOYG 本多終勝，但先下船了,9
2026/1/26,Re: [新聞] 日圓破158！台銀匯率見今年最低價,17
2026/1/26,[新聞] 加密幣下跌 麻吉大哥再遭清算 這趟虧損90,99
2026/1/26,Re: [標的] 7843 英柏得 聯電集團隱藏優質記憶體,0
2026/1/26,Re: [請益] 用個股期貨交易日賺1萬可行嗎,2
2026/1/26,[新聞] 南亞科、南電進補393億！台塑首檔準百元,12
2026/1/26,[新聞] 台股變因 法人賣、散戶買 籌碼面浮現不安,30
2026/1/26,Re: [請益] 美國政府又要關門怎麼應對？,14
2026/1/26,[閒聊] 2026/01/26 盤中閒聊,99
2026/1/26,[新聞] 不是AI了！白銀市值超車輝達 改寫全球資,28
2026/1/26,[新聞] 白銀供應充足：我們正努力滿足市場需求,20
2026/1/26,[閒聊] 2026/01/26 盤後閒聊,43
2026/1/26,[請益] 為何股市跟加密貨幣市場開始嚴重脫勾,85
2026/1/26,[標的] 9802 鈺齊-KY  霍諾德爬101多,12
2026/1/26,Re: [標的] 皇昌2543 四接多,9
2026/1/26,[情報] 2323 中環 買台積電、穩懋,9
2026/1/26,[請益] 刀神期權學院糾紛,99
2026/1/26,[新聞] 啟碁2026年獲利拚新高,21
2026/1/26,[新聞] 記憶體股 外資鬧內訌 花旗喊賣南亞科,55
2026/1/26,[情報] 0126 上市投信買賣超排行,24
2026/1/26,Re: [新聞] 小資族買不起台積電…黃珊珊籲台股交易千,53
2026/1/26,[新聞] 獨家專訪雷虎董座／雷虎一次性攻擊秘密武,41
2026/1/26,[情報] 115年01月26日信用交易統計,89
2026/1/26,[新聞] 習近平被騙氣瘋！農發行9兆假貸款炸開 「,99
2026/1/26,[新聞] 三星生物製藥成全球第三大生物企業賽爾群,31
2026/1/26,[情報] 0126 上市櫃股票週轉率排行,0
2026/1/26,[新聞] 缺貨潮未解 車用DRAM告急,27
2026/1/26,[標的] 009815 VS 00757,47
2026/1/26,Re: [標的] 2344華邦電8zz停損多,34
2026/1/26,Re: [請益] 0056可以這樣操作嗎,10
2026/1/27,[情報] 裴洛西揭露買進輝達、蘋果、聯博,38
2026/1/27,Re: [標的] NTLA.US intellia 恐慌多,7
2026/1/27,[新聞] 白銀飆漲後恐暴跌 前小摩策略師預警今年,42
2026/1/27,[新聞] 怒批南韓國會延宕！川普調高南韓汽車、藥,99
2026/1/27,[標的] AI需求狂飆，0052未來可期?,26
2026/1/27,[新聞]南韓股民連飛彈都不怕了還怕關稅?Ksopi翻紅,74
2026/1/27,Re: [心得] 鈾價/鈾供需量對4U之研究,28
2026/1/27,Re: [新聞] 聯電飆逾25年高價 今年已大漲近56%,11
2026/1/27,[情報] 3081 聯亞 達注意標準 12月自結 0.87,21
2026/1/27,[新聞] 對川普關稅威脅不為所動？韓股收漲2.73%,19
2026/1/27,[閒聊] 2026/01/27 盤後閒聊,26
2026/1/27,[請益] 關稅越高，股市越噴！反邏輯？,62
2026/1/27,Re: [標的] 群聯 8299 To the moon 多,70
2026/1/27,[情報] 1471 首利 12月自結 0.04 連4漲停中,5
2026/1/27,[新聞] 韓國會未通過協定遭美加稅　美商會：不,40
2026/1/27,[新聞] 南茂將擴產 2026年迎好年,11
2026/1/27,[新聞] 中國安踏體育以18億美元取得Puma29%股權,50
2026/1/27,[新聞] 聯電飆逾25年高價 今年已大漲近56%,74
2026/1/27,"[情報] 2323 中環 買南亞科，賣穩懋,波若威 皆賺",25
2026/1/27,[新聞] 國防部 1.25 兆預算確立 20 萬架無人機,78
2026/1/27,[新聞] 傳通過所有驗證階段，三星 HBM4 最快6月,22
2026/1/27,[情報] 0127 上市櫃股票週轉率排行,0
2026/1/27,[情報] 0127 上市投信買賣超排行,32
2026/1/27,[情報] 12月景氣燈號 紅燈,85
2026/1/27,[情報] 115年01月27日 三大法人買賣金額統計表,79
2026/1/27,[新聞] 獨家／五福旅行社驚傳駭客攻擊　23GB資,80
2026/1/27,[新聞] 旺宏公布Q4財報 毛利率回升至24% EPS -0.,99
2026/1/27,[情報] 0127 上市櫃外資投信買超金額排行,0
2026/1/27,[新聞] 每坪最低300萬元！陶朱隱園每周來客約6,27
2026/1/27,[請益] 對白銀的看法,37
2026/1/27,[新聞] 力成FOPLP鎖定AI、CPO　新廠產能蓄勢待,29
2026/1/27,[新聞] 京元電驚爆內賊損失1.2億！工程師盜賣50,45
2026/1/27,[標的]  5536 聖暉* 多,75
2026/1/27,[情報] 0127 上市外資買賣超排行,99
2026/1/27,[新聞] 外資自己打起來？南亞科目標價從41元到35,26
2026/1/27,Re: [標的] 美麗國股票US.UNH多,38
2026/1/27,[新聞] 三星退出MLC eMMC供應 旺宏啟動220億元,22
2026/1/27,[新聞] 美光宣布在新加坡投資 NAND 新產能 未來,84
2026/1/27,"[新聞] 台積電期夜盤攻上1,800元 台指期夜盤再",48
2026/1/27,[情報] 115年01月27日信用交易統計,26
2026/1/27,[新聞] 凱基投顧竟上調台股目標指數至這個點位！,15
2026/1/27,[新聞] 挑戰輝達！微軟發表新一代自研AI晶片 採,14
2026/1/27,[創作] 空勇者,9
2026/1/27,[新聞] 中國貨大傾銷　韓國2025反傾銷調查件數創,26
2026/1/27,[新聞] 〈焦點股〉信邦今年營運回溫 股價低檔反,5
2026/1/27,[標的] 6667信紘科 記憶體擴廠 多,15
2026/1/27,[新聞] 台電2025大賺729億 寫單年度最高獲利,22
2026/1/27,[請益] 為何ETF會有買不夠的感覺，個股卻沒有？,26
2026/1/27,[新聞] 預算卡關　觀光署：4月推出國旅補助時程,81
2026/1/27,[新聞] IC 設計業首波漲價潮蠢動 電源管理晶片廠,28
2026/1/27,[標的] 納指100，國會女股神多,5
2026/1/27,"Re: [新聞] 黃金飆升至 5,000/oz 以上的歷史新高",39
2026/1/27,[新聞] 臺灣璞玉指數來了 開發具潛藏價值及投資,77
2026/1/27,[情報] 2745 五福 說明本公司資安事件之處理及因應,24
2026/1/27,Re: [請益] 記憶體出現什麼訊號會跟航運一樣？,11
2026/1/27,Re: [請益] 關稅越高，股市越噴！反邏輯？,10
2026/1/27,[新聞] 低軌衛星起飛！耀華、昇達科漲停　華通,0
2026/1/27,[新聞] 日5500億鎂美國投資計畫 鎖定人造鑽生產,20
2026/1/27,[新聞] 川普稱將因貿易協定延遲調升南韓關稅,99
2026/1/27,[新聞] SpaceX傳來台密訪供應廠 穩懋持續布局爭,26
2026/1/27,[新聞] 韓股下挫！川普突調高對韓關稅　青瓦台：,42
2026/1/27,[新聞] 群創因為這三大利多 股價又準備發動多頭,57
2026/1/27,[閒聊] 2026/01/27 盤中閒聊,99
2026/1/27,Re: [標的] 00631L.TW 正二長期Taco多,25
2026/1/27,[新聞] 聯發科2字頭呼聲高、聯電外資唱旺,33
2026/1/27,Re: [新聞] 小資族買不起台積電…黃珊珊籲台股交易千,0
2026/1/27,[標的] SCCO鬼神銅子空,7
2026/1/27,[新聞] 力成財報／第4季三率三升 每股賺2.52元、,25
2026/1/27,[新聞] 黃仁勳出手！狂砸20億美元布局 CoreWeave,10
2026/1/27,Re: [標的] 3413 京鼎,5
2026/1/27,Re: [請益] 對白銀的看法,15
2026/1/27,[新聞] 立百病毒3月列法定傳染病 台大研議診治指引,48
2026/1/28,[情報] ASML Q4財報,47
2026/1/28,[新聞] 〈財報〉德州儀器Q1財測強勁 盤後大漲超8,8
2026/1/28,[新聞] 「國會女股神」裴洛西調動逾21億元！賣現,31
2026/1/28,[情報] 7777 能率亞洲 12月自結 0.39 連2漲停中,8
2026/1/28,[標的] 奈米戶 0050長期持有 多,34
2026/1/28,[情報] 4192 杏國 本公司獨立董事辭任,1
2026/1/28,[情報] 115年01月28日 三大法人買賣金額統計表,98
2026/1/28,[新聞] 記憶體3檔漲停　旺宏法說會釋「虧損收,49
2026/1/28,Re: [標的] 捷敏6525 多,3
2026/1/28,[新聞] 面板市場回溫，群創1月營運相對樂觀,92
2026/1/28,[新聞] 韓國海軍工業巨頭聯手現代汽車，爭奪加,6
2026/1/28,[請益] 個股在盤整的時候該繼續放著嗎？,51
2026/1/28,[情報] 0128 上市投信買賣超排行,27
2026/1/28,[新聞] OpenAI與硬體供應商Cerebras簽約,9
2026/1/28,Re: [新聞] 川普稱美元價值很好 美元跌至四年新,19
2026/1/28,[情報] 2486的12月自結:0.12 Q4:0.23 全年:0.40,13
2026/1/28,[新聞] OpenAI廣告定價挑戰美超級盃，每千次展ꔶ,34
2026/1/28,[公告] 水桶達人秀 進擊加碼版,33
2026/1/28,Re: [標的]  8299 群聯 攻進月球3000多,84
2026/1/28,[情報] 3081 聯亞 114年EPS:4.66 股利:3+1,27
2026/1/28,[閒聊] 2026/01/28 盤後閒聊,44
2026/1/28,[標的] 8390 金益鼎 多,22
2026/1/28,[心得] 自創的精神分裂投資法,13
